1
P 15
0.4466668701171875    -8.43666748046875
7.97333333333333    -6.1718522135416665
0.86    -3.95666748046875
-5.585184461805556    -1.8459266493055557
-3.3933331298828127    0.896666259765625
8.20666748046875    -1.55
2.675555555555555    -0.8503710937499993
7.12    -3.054815538194445
-5.04    0.75
0.373333740234375    -0.95666748046875
-3.8733331298828126    2.716666259765625
-3.413333282470703    9.143333129882812
2.74    10.45
16.16666748046875    2.86333251953125
3.453333740234375    -0.703333740234375
